user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source,Cluster,Segment
146626,24,Male,India,Web,2.1,12,2.46,52.69,16,4,1,18,0,0,9,Free,5,3,1,3.0,0.79,63.52,495,Email Campaign,3,Cluster 3
146627,30,Male,UK,iOS,1.1,10,3.6,36.99,16,3,5,13,1,0,30,Free,4,2,2,4.0,0.0,73.67,395,Organic,0,Cluster 0
146628,23,Female,UK,Android,2.0,10,13.95,6.5,8,9,1,9,0,0,20,Free,7,2,1,3.0,0.98,97.31,627,Google Ads,3,Cluster 3
146629,52,Male,USA,Android,1.0,7,14.81,57.77,19,4,5,16,0,0,38,Free,6,2,2,4.0,0.27,54.66,819,Organic,1,Cluster 1
146630,48,Female,UK,iOS,1.1,11,32.23,62.28,9,6,5,23,0,0,18,Free,2,4,4,2.0,0.75,70.44,203,Google Ads,3,Cluster 3
146631,59,Male,India,iOS,1.2,7,16.73,31.18,14,5,3,5,1,1,3,Basic,5,1,0,5.0,0.79,73.41,335,Organic,2,Cluster 2
146632,54,Female,India,Android,1.0,6,4.12,47.45,13,2,5,16,1,0,29,Basic,3,1,1,1.0,0.95,91.56,931,Referral,3,Cluster 3
146633,21,Female,India,Android,1.0,6,1.35,37.92,14,6,3,3,0,0,37,Basic,7,3,3,3.0,0.53,49.81,1036,Facebook Ads,3,Cluster 3
146634,59,Female,Germany,iOS,1.1,5,11.5,45.96,12,5,2,7,0,1,10,Free,2,1,1,4.0,0.6,76.78,981,Organic,2,Cluster 2
146635,21,Male,Germany,Android,1.1,6,10.31,20.14,16,5,2,13,0,0,8,Free,4,3,5,5.0,0.88,81.44,688,Organic,1,Cluster 1
146636,25,Female,Germany,Android,2.1,8,9.75,35.79,6,4,4,20,0,0,26,Free,6,3,2,4.0,1.0,57.23,1007,Referral,1,Cluster 1
146637,55,Female,India,iOS,2.1,2,5.5,36.99,17,2,1,18,1,0,44,Free,5,6,2,5.0,0.11,72.65,211,Organic,0,Cluster 0
146638,28,Male,Singapore,iOS,1.0,10,16.56,38.13,9,4,6,19,0,0,6,Free,4,0,4,2.0,0.32,51.79,190,Organic,3,Cluster 3
146639,19,Female,India,Android,1.0,10,5.76,69.46,9,7,3,9,1,0,14,Free,4,2,2,1.0,0.46,70.27,434,Email Campaign,3,Cluster 3
146640,35,Male,USA,Android,1.0,13,9.68,59.24,10,4,4,7,0,0,38,Free,5,3,2,5.0,0.18,54.59,53,Organic,1,Cluster 1
146641,35,Female,India,Android,1.2,14,9.21,33.56,6,8,3,4,0,0,13,Premium,6,4,4,4.0,0.82,79.01,972,Organic,1,Cluster 1
146642,39,Male,UK,Android,1.1,7,22.61,59.78,15,5,4,18,1,0,43,Free,7,4,4,3.0,0.25,67.58,103,Google Ads,0,Cluster 0
146643,29,Male,USA,Android,1.1,8,6.8,10.2,8,9,6,5,0,0,41,Free,5,1,1,4.0,0.58,77.07,906,Facebook Ads,1,Cluster 1
146644,34,Male,Canada,Android,1.0,7,13.94,53.45,13,10,4,22,0,0,31,Free,6,0,4,4.0,0.19,64.79,912,Email Campaign,1,Cluster 1
146645,34,Male,Germany,Android,1.0,10,24.47,47.97,13,9,1,16,3,0,38,Free,3,3,2,4.0,0.76,52.73,922,Google Ads,0,Cluster 0
146646,53,Female,UK,iOS,1.1,6,6.92,59.33,16,6,4,11,0,0,23,Basic,7,2,2,3.0,0.18,39.02,405,Organic,3,Cluster 3
146647,46,Female,UK,Android,1.0,6,15.79,59.25,17,7,6,16,1,1,25,Premium,7,2,3,3.0,0.55,53.31,334,Organic,2,Cluster 2
146648,33,Female,India,Android,1.1,7,5.81,68.59,15,1,5,14,0,1,29,Free,7,1,3,4.0,0.16,63.77,312,Facebook Ads,2,Cluster 2
146649,58,Female,India,Android,2.0,10,4.96,28.48,14,5,2,8,0,0,23,Free,3,2,3,2.0,0.24,65.13,235,Organic,3,Cluster 3
146650,28,Female,India,iOS,1.1,8,23.23,43.98,10,6,6,17,1,1,28,Free,4,2,4,3.0,0.43,35.94,611,Organic,2,Cluster 2
146651,39,Male,India,iOS,1.1,7,8.02,11.32,11,2,1,16,1,2,28,Free,2,4,3,4.0,0.99,46.89,1020,Google Ads,2,Cluster 2
146652,47,Male,India,Android,1.0,12,16.71,40.11,9,9,4,7,2,0,20,Free,10,0,1,5.0,0.03,39.97,614,Referral,0,Cluster 0
146653,25,Male,India,iOS,1.1,10,2.18,39.74,10,4,4,21,1,0,9,Free,4,3,3,5.0,0.03,46.08,1032,Email Campaign,0,Cluster 0
146654,35,Male,India,iOS,1.2,9,1.41,44.02,13,4,5,14,0,0,14,Free,6,3,7,3.0,0.59,84.8,830,Google Ads,3,Cluster 3
146655,33,Male,India,Android,2.0,9,22.89,53.31,13,5,1,10,1,1,25,Free,5,4,1,4.0,0.32,42.49,1197,Organic,2,Cluster 2
146656,37,Female,Australia,iOS,2.1,6,15.86,33.08,10,6,5,22,1,0,28,Premium,6,2,4,4.0,0.36,37.05,465,Google Ads,0,Cluster 0
146657,56,Female,India,iOS,2.0,10,20.55,65.83,9,5,1,15,0,1,40,Free,5,6,1,4.0,0.85,50.18,576,Facebook Ads,2,Cluster 2
146658,25,Female,UK,Android,1.0,5,22.11,28.35,13,2,4,3,1,0,23,Basic,5,2,0,4.0,0.02,43.88,277,Organic,0,Cluster 0
146659,47,Male,Canada,iOS,1.1,8,16.02,51.73,10,4,6,12,0,0,25,Free,11,3,4,5.0,0.69,84.07,233,Email Campaign,1,Cluster 1
146660,55,Male,India,iOS,1.2,4,8.43,41.19,14,4,4,11,0,0,14,Free,4,4,2,3.0,0.79,57.47,444,Organic,3,Cluster 3
146661,46,Male,UK,Android,2.1,6,13.79,42.76,11,5,5,8,0,1,25,Free,0,4,4,5.0,0.15,44.36,721,Google Ads,2,Cluster 2
146662,30,Male,USA,iOS,1.0,11,8.29,45.49,8,3,4,12,0,0,7,Free,5,2,1,1.0,0.74,92.96,218,Organic,3,Cluster 3
146663,34,Male,India,Android,1.2,8,19.62,67.29,11,4,2,18,1,1,18,Free,5,3,1,5.0,0.76,74.6,309,Organic,2,Cluster 2
146664,57,Male,India,iOS,1.1,15,4.11,74.73,7,7,3,14,0,1,32,Basic,10,1,1,5.0,0.72,72.34,501,Facebook Ads,2,Cluster 2
146665,34,Female,Canada,iOS,1.2,8,18.39,65.15,10,3,3,18,0,1,23,Basic,6,3,2,3.0,0.66,63.56,958,Facebook Ads,2,Cluster 2
146666,26,Female,India,iOS,1.0,8,19.05,72.23,13,3,5,16,0,0,23,Free,5,7,0,4.0,0.04,69.25,488,Facebook Ads,1,Cluster 1
146667,19,Male,USA,iOS,2.0,7,3.17,32.05,17,8,4,19,0,0,21,Basic,5,3,5,4.0,0.38,56.66,493,Email Campaign,1,Cluster 1
146668,59,Male,USA,Android,2.1,6,10.64,94.54,9,6,5,16,1,1,38,Free,8,2,2,3.0,0.83,48.04,794,Email Campaign,2,Cluster 2
146669,41,Male,UK,Android,2.0,8,8.84,29.51,12,9,4,7,1,0,13,Free,9,2,2,4.0,0.98,82.53,358,Referral,0,Cluster 0
146670,38,Female,India,iOS,2.0,7,12.69,69.19,15,5,5,6,1,1,34,Free,2,2,0,3.0,0.33,88.16,583,Referral,2,Cluster 2
146671,19,Female,USA,Android,1.2,10,3.14,49.32,10,5,4,23,1,2,29,Free,9,2,3,5.0,0.94,55.82,130,Referral,2,Cluster 2
146672,22,Female,USA,Android,1.1,10,22.82,47.54,14,4,2,24,0,0,20,Free,1,4,3,3.0,0.62,57.73,642,Organic,3,Cluster 3
146673,34,Female,Canada,Android,1.1,4,5.24,14.52,12,4,4,17,0,0,42,Free,4,2,3,5.0,0.97,72.83,592,Organic,1,Cluster 1
146674,41,Female,India,iOS,1.2,4,11.36,49.63,10,5,6,5,1,0,20,Free,4,3,1,4.0,0.51,72.2,343,Facebook Ads,0,Cluster 0
146675,25,Male,Canada,iOS,2.1,10,4.05,5.0,8,5,4,9,1,1,5,Basic,8,2,3,4.0,0.69,52.23,343,Organic,2,Cluster 2
146676,47,Male,Canada,Android,1.2,4,7.81,76.68,15,8,5,17,2,0,44,Free,4,1,1,5.0,0.28,47.92,340,Google Ads,0,Cluster 0
146677,39,Female,Australia,Web,1.0,7,26.32,37.13,16,2,4,22,1,1,26,Free,5,3,2,3.0,0.29,71.27,1128,Google Ads,2,Cluster 2
146678,41,Male,India,Android,2.0,8,23.02,46.04,14,7,5,5,0,0,42,Free,4,3,3,4.0,0.09,74.66,1059,Google Ads,1,Cluster 1
146679,43,Female,Australia,Android,1.2,6,11.26,5.0,16,4,1,16,0,0,3,Free,3,5,2,2.0,0.48,81.59,11,Organic,3,Cluster 3
146680,25,Male,India,Web,2.1,6,6.87,49.98,10,5,7,12,0,1,2,Premium,7,2,3,1.0,0.17,85.41,581,Email Campaign,3,Cluster 3
146681,29,Other,USA,Android,1.1,9,4.83,40.47,13,7,2,10,0,0,35,Free,7,3,1,4.0,0.63,79.61,600,Google Ads,1,Cluster 1
146682,31,Male,India,iOS,1.0,5,15.12,32.7,11,5,1,5,0,0,42,Basic,5,3,0,2.0,0.03,49.55,668,Google Ads,3,Cluster 3
146683,47,Female,Australia,iOS,1.0,12,16.03,19.07,13,2,3,11,0,0,15,Basic,5,3,3,4.0,0.16,81.92,454,Email Campaign,1,Cluster 1
146684,52,Male,India,iOS,1.2,4,2.2,5.0,4,4,3,11,0,0,21,Premium,1,3,0,4.0,0.43,80.75,938,Organic,1,Cluster 1
146685,48,Male,USA,Android,1.0,7,11.93,33.31,9,5,4,13,0,0,43,Premium,9,3,5,5.0,0.03,60.41,802,Organic,1,Cluster 1
146686,45,Female,India,Android,2.0,6,14.82,20.05,8,8,3,20,0,0,30,Free,7,8,3,1.0,0.17,23.53,1050,Email Campaign,3,Cluster 3
146687,44,Male,India,iOS,2.1,6,16.14,72.06,13,4,3,15,0,0,5,Free,4,8,0,5.0,0.34,56.11,240,Organic,1,Cluster 1
146688,53,Male,Australia,Android,1.0,9,6.0,70.46,5,7,3,22,0,0,32,Basic,6,4,1,2.0,0.28,63.11,248,Referral,3,Cluster 3
146689,18,Male,India,iOS,1.2,10,33.54,32.18,8,8,4,16,1,0,31,Basic,4,3,0,4.0,0.36,37.47,1158,Organic,0,Cluster 0
146690,58,Male,USA,iOS,2.1,9,3.5,49.43,13,6,5,24,0,0,26,Premium,6,5,3,3.0,0.09,51.17,346,Organic,3,Cluster 3
146691,31,Male,Canada,Android,1.2,4,6.27,36.82,17,7,2,15,0,0,7,Free,4,5,6,4.0,0.98,75.68,874,Referral,1,Cluster 1
146692,27,Female,India,iOS,1.0,8,10.85,49.33,18,6,6,10,0,0,40,Premium,8,0,0,3.0,0.99,75.58,954,Google Ads,3,Cluster 3
146693,59,Male,UK,iOS,2.1,4,12.42,33.98,12,4,1,17,0,0,12,Basic,8,0,0,3.0,0.64,57.21,340,Organic,3,Cluster 3
146694,24,Male,India,Web,1.2,8,1.59,20.4,14,7,4,13,1,0,13,Free,7,3,3,4.0,0.59,74.63,756,Organic,0,Cluster 0
146695,57,Male,Germany,iOS,1.1,11,23.52,45.79,17,4,2,6,0,0,3,Free,4,9,1,2.0,0.35,71.64,841,Google Ads,3,Cluster 3
146696,31,Male,India,iOS,2.0,6,16.61,65.17,12,3,0,15,0,0,24,Free,5,5,1,3.0,0.77,37.55,277,Referral,3,Cluster 3
146697,53,Female,USA,iOS,1.1,9,16.52,32.69,12,2,5,13,1,0,36,Basic,8,7,2,4.0,0.14,77.66,966,Organic,0,Cluster 0
146698,44,Other,India,iOS,1.0,6,8.42,49.13,16,7,6,9,0,1,41,Free,4,3,4,4.0,0.22,39.69,1179,Referral,2,Cluster 2
146699,28,Female,India,Web,2.1,9,7.73,33.4,7,6,3,20,1,1,43,Free,8,1,2,5.0,0.72,90.03,10,Referral,2,Cluster 2
146700,59,Female,Germany,Android,1.1,8,6.05,56.32,19,3,3,12,2,0,29,Premium,7,3,0,4.0,0.52,57.01,811,Google Ads,0,Cluster 0
146701,54,Female,India,iOS,1.0,3,11.5,46.91,10,8,4,17,0,0,0,Basic,5,3,2,4.0,0.11,74.04,634,Google Ads,1,Cluster 1
146702,59,Male,India,iOS,1.0,10,2.31,39.79,6,6,4,21,0,0,40,Basic,9,6,1,4.0,0.6,59.32,624,Organic,1,Cluster 1
146703,27,Female,Australia,Android,2.0,7,10.57,40.16,17,5,1,4,0,0,11,Free,4,1,3,5.0,0.54,63.43,522,Facebook Ads,1,Cluster 1
146704,24,Male,India,iOS,2.1,9,8.47,55.65,12,5,1,17,1,0,4,Free,7,4,1,2.0,0.57,65.39,492,Organic,3,Cluster 3
146705,34,Male,UK,Android,2.1,14,4.25,15.9,13,3,4,6,0,1,24,Free,9,3,2,5.0,0.67,84.66,536,Facebook Ads,2,Cluster 2
146706,29,Female,India,iOS,1.1,5,3.61,37.47,9,4,3,19,0,0,1,Basic,8,7,3,4.0,0.07,56.11,223,Facebook Ads,1,Cluster 1
146707,54,Female,India,iOS,2.0,8,12.84,90.98,5,5,4,23,1,0,15,Free,5,1,1,4.0,0.43,74.28,456,Organic,0,Cluster 0
146708,54,Male,India,Android,1.2,7,6.82,51.34,10,7,4,18,0,0,16,Premium,6,4,5,5.0,0.01,70.7,277,Organic,1,Cluster 1
146709,53,Male,UK,Android,1.2,12,6.6,81.76,22,13,6,3,0,1,28,Free,5,3,4,3.0,0.44,70.37,1187,Organic,2,Cluster 2
146710,24,Female,India,Android,2.1,9,3.17,77.67,14,8,2,7,0,0,34,Premium,7,4,1,4.0,0.94,44.11,240,Organic,1,Cluster 1
146711,41,Male,India,iOS,1.2,7,21.11,64.69,12,4,2,4,2,0,44,Premium,7,2,0,5.0,0.12,46.71,1079,Organic,0,Cluster 0
146712,51,Other,UK,Android,2.0,14,12.62,14.78,17,2,5,3,0,0,3,Free,4,3,0,4.0,0.86,74.16,665,Organic,1,Cluster 1
146713,18,Male,Germany,Android,1.2,10,6.0,37.1,12,9,7,13,0,0,25,Free,8,3,4,3.0,0.51,54.26,721,Organic,3,Cluster 3
146714,46,Female,India,iOS,1.2,10,21.24,19.53,14,3,3,24,0,0,5,Free,5,3,1,2.0,0.13,64.91,499,Facebook Ads,3,Cluster 3
146715,43,Female,India,Android,2.1,7,13.71,6.1,9,5,3,12,0,0,5,Free,12,1,1,2.0,0.42,35.04,431,Facebook Ads,3,Cluster 3
146716,27,Male,UK,Web,2.1,8,14.63,36.14,12,10,3,8,0,0,30,Free,5,3,1,4.0,0.8,62.66,1091,Facebook Ads,1,Cluster 1
146717,18,Male,India,Web,1.2,6,10.83,31.55,9,5,5,5,0,0,43,Free,4,2,2,4.0,0.16,71.4,621,Referral,1,Cluster 1
146718,34,Female,UK,Android,1.2,6,2.93,38.05,15,2,0,13,0,1,37,Basic,2,4,1,4.0,0.45,62.26,84,Google Ads,2,Cluster 2
146719,58,Male,India,Android,1.2,3,9.7,30.19,10,2,7,7,0,0,8,Free,11,5,1,3.0,0.67,48.94,1199,Referral,3,Cluster 3
146720,53,Male,India,iOS,1.0,6,6.84,53.2,9,6,4,20,0,1,38,Free,5,3,2,5.0,0.63,78.9,820,Referral,2,Cluster 2
146721,26,Male,USA,Android,2.1,9,16.12,36.53,15,2,1,13,0,0,24,Premium,4,3,0,5.0,0.68,62.24,1045,Organic,1,Cluster 1
146722,56,Female,UK,Web,2.0,5,20.17,52.73,15,8,3,15,0,0,36,Free,5,3,2,3.0,0.76,73.74,1151,Referral,3,Cluster 3
146723,40,Male,Australia,Web,1.2,9,15.69,53.83,10,3,3,10,2,1,18,Free,5,8,4,5.0,0.62,55.2,192,Organic,0,Cluster 0
146724,46,Female,Australia,Android,2.1,6,26.56,57.69,5,5,3,7,0,0,34,Basic,3,3,0,3.0,0.94,86.41,1006,Facebook Ads,3,Cluster 3
146725,19,Male,India,Android,1.1,6,9.9,14.11,8,4,3,7,1,1,29,Free,3,4,5,3.0,0.01,51.22,419,Organic,2,Cluster 2
146726,35,Female,India,Android,1.2,6,18.82,5.68,6,6,4,5,1,1,24,Free,4,1,2,4.0,0.14,87.29,201,Organic,2,Cluster 2
146727,45,Female,India,Web,2.1,5,28.49,35.59,14,5,4,21,1,0,22,Free,3,8,3,5.0,0.38,58.48,635,Email Campaign,0,Cluster 0
146728,59,Male,Canada,Android,2.0,7,9.98,57.66,11,2,5,24,0,1,42,Free,4,4,0,5.0,0.29,92.96,183,Google Ads,2,Cluster 2
146729,24,Female,Singapore,iOS,2.0,9,3.04,36.65,12,2,5,24,1,0,7,Free,8,1,3,4.0,0.13,46.66,180,Google Ads,0,Cluster 0
146730,28,Male,Canada,Android,2.0,10,28.26,45.51,13,2,7,24,0,1,4,Free,6,1,4,4.0,0.69,75.92,1168,Google Ads,2,Cluster 2
146731,24,Female,India,Android,1.1,9,30.36,32.98,16,7,2,13,0,0,31,Free,3,4,1,2.0,0.69,93.35,927,Organic,3,Cluster 3
146732,41,Male,Canada,Android,1.2,8,10.06,61.95,11,3,2,12,0,0,44,Free,8,3,1,1.0,0.43,57.61,1012,Organic,3,Cluster 3
146733,32,Male,Canada,Web,1.2,2,2.02,44.78,6,7,3,11,1,0,35,Free,6,5,4,4.0,0.32,63.23,717,Google Ads,0,Cluster 0
146734,48,Female,Australia,Android,2.0,11,8.22,70.17,10,6,7,10,0,1,32,Free,7,2,3,3.0,0.26,68.66,765,Referral,2,Cluster 2
146735,36,Female,India,Android,1.0,9,15.45,43.28,10,5,8,11,0,1,28,Free,3,3,3,4.0,0.21,52.6,122,Google Ads,2,Cluster 2
146736,27,Male,Canada,Android,2.1,9,47.56,69.48,14,5,8,14,0,0,43,Free,2,1,2,4.0,0.44,68.54,56,Google Ads,1,Cluster 1
146737,25,Other,USA,Web,1.0,5,15.12,81.7,18,5,5,9,0,1,6,Free,6,4,1,4.0,0.4,71.06,51,Referral,2,Cluster 2
146738,18,Female,India,Android,1.0,9,28.09,67.72,10,8,4,16,1,0,9,Basic,7,1,3,4.0,0.74,60.33,847,Email Campaign,0,Cluster 0
146739,19,Male,India,Android,1.1,7,2.88,52.13,14,4,1,4,0,0,39,Basic,4,1,4,4.0,0.96,62.91,966,Organic,1,Cluster 1
146740,46,Male,Germany,iOS,2.1,6,8.37,46.97,8,2,4,18,0,1,10,Free,3,2,2,4.0,0.9,49.51,1151,Email Campaign,2,Cluster 2
146741,59,Female,USA,Android,1.0,8,9.21,36.24,17,1,2,11,1,0,21,Premium,7,1,0,4.0,0.41,75.47,524,Email Campaign,0,Cluster 0
146742,27,Male,Germany,Android,1.1,6,14.72,49.15,13,2,2,3,0,1,3,Premium,6,1,1,3.0,0.84,76.75,241,Google Ads,2,Cluster 2
146743,59,Female,India,iOS,2.1,6,9.12,6.76,10,6,7,15,0,0,32,Free,5,0,1,4.0,0.27,44.48,301,Google Ads,1,Cluster 1
146744,26,Male,India,Web,2.0,8,12.67,12.3,12,7,5,11,0,0,10,Premium,4,1,1,4.0,0.49,75.15,758,Referral,1,Cluster 1
146745,48,Male,India,Android,1.0,13,29.61,53.42,15,3,4,3,0,0,8,Basic,5,4,3,2.0,0.26,58.57,1119,Facebook Ads,3,Cluster 3
146746,49,Male,India,Web,1.1,6,27.57,77.4,17,0,3,5,0,0,19,Free,1,3,1,4.0,0.13,50.03,148,Google Ads,1,Cluster 1
146747,19,Male,India,Android,1.0,7,10.09,11.41,13,5,3,14,0,1,24,Premium,8,0,3,2.0,0.82,55.6,890,Referral,2,Cluster 2
146748,41,Male,India,Android,1.0,9,8.67,85.88,13,5,3,13,0,0,35,Free,4,1,2,4.0,0.44,52.2,55,Facebook Ads,1,Cluster 1
146749,54,Male,India,Android,1.2,8,1.47,27.7,12,4,10,7,0,0,42,Basic,3,2,3,4.0,0.09,50.39,1031,Referral,1,Cluster 1
146750,23,Male,USA,iOS,2.1,8,0.88,59.23,14,4,5,24,0,0,40,Free,11,5,2,5.0,0.11,49.37,453,Referral,1,Cluster 1
146751,25,Male,Australia,Android,2.1,5,9.9,50.95,14,8,9,24,0,0,35,Basic,10,3,2,5.0,0.45,76.24,200,Organic,1,Cluster 1
146752,57,Female,India,iOS,1.1,8,11.21,65.03,11,3,1,6,0,2,33,Free,11,2,2,4.0,0.17,80.63,268,Referral,2,Cluster 2
146753,42,Other,India,iOS,2.1,11,12.94,48.82,6,5,8,17,0,0,43,Basic,8,2,2,4.0,0.93,53.12,109,Organic,1,Cluster 1
146754,59,Male,USA,Android,2.0,4,16.4,63.26,14,9,3,12,0,0,32,Premium,7,4,3,4.0,0.36,49.86,955,Google Ads,1,Cluster 1
146755,42,Female,USA,Android,2.0,8,8.82,51.24,10,3,2,9,0,0,14,Free,4,0,2,2.0,0.98,81.22,1101,Google Ads,3,Cluster 3
146756,28,Male,USA,Android,1.2,10,7.65,44.13,12,5,4,13,0,0,10,Basic,10,3,4,4.0,0.6,50.94,530,Organic,1,Cluster 1
146757,52,Male,India,iOS,2.1,8,2.86,50.5,13,4,3,11,0,0,11,Free,4,3,1,5.0,0.6,76.43,978,Facebook Ads,1,Cluster 1
146758,18,Female,Germany,iOS,1.0,7,3.64,41.36,12,3,4,3,0,0,21,Free,7,4,4,4.0,0.02,61.87,642,Organic,1,Cluster 1
146759,40,Female,India,Android,1.2,9,3.35,57.99,17,5,5,8,0,0,3,Free,5,3,3,3.0,0.62,51.51,867,Referral,3,Cluster 3
146760,20,Female,India,iOS,1.0,7,31.2,58.65,19,4,3,24,1,0,22,Free,5,3,0,5.0,0.79,71.22,885,Google Ads,0,Cluster 0
146761,58,Male,USA,Android,1.1,4,17.59,79.06,10,4,4,12,0,1,1,Free,7,4,2,4.0,0.49,86.28,457,Organic,2,Cluster 2
146762,18,Female,India,iOS,1.0,5,6.3,45.63,10,5,6,24,0,0,8,Free,5,4,1,4.0,0.33,90.73,1155,Google Ads,1,Cluster 1
146763,29,Male,Singapore,Web,1.0,5,11.66,46.25,11,2,2,13,0,0,23,Free,7,2,4,4.0,0.09,54.28,171,Organic,1,Cluster 1
146764,55,Female,USA,Android,2.1,7,32.21,44.75,15,6,4,3,0,2,40,Free,9,3,3,2.0,0.56,62.0,971,Facebook Ads,2,Cluster 2
146765,57,Female,India,Android,2.0,7,3.49,53.04,15,0,3,14,0,0,14,Basic,4,2,3,4.0,0.14,92.39,987,Google Ads,1,Cluster 1
146766,48,Male,Singapore,iOS,1.1,5,4.11,29.94,15,6,1,11,0,0,12,Free,5,4,4,4.0,0.4,55.12,960,Organic,1,Cluster 1
146767,46,Female,India,Android,1.0,12,18.99,5.0,17,6,4,20,0,0,2,Free,9,3,2,4.0,0.69,70.18,545,Organic,1,Cluster 1
146768,52,Male,Australia,Android,1.2,10,12.0,13.6,9,3,2,7,2,0,35,Free,5,1,3,4.0,0.58,71.94,909,Referral,0,Cluster 0
146769,45,Female,India,iOS,1.2,9,2.25,22.43,15,5,3,24,0,0,31,Free,3,1,1,4.0,0.1,56.62,36,Google Ads,1,Cluster 1
146770,38,Male,India,Android,2.1,9,6.74,33.53,12,4,4,23,0,0,24,Basic,4,8,1,4.0,0.82,78.12,489,Organic,1,Cluster 1
146771,28,Male,USA,Android,1.1,3,18.24,43.17,8,6,5,10,0,0,37,Basic,8,5,2,2.0,0.87,56.37,386,Referral,3,Cluster 3
146772,43,Male,Singapore,iOS,2.0,5,2.5,50.1,17,3,6,11,1,0,38,Premium,3,2,3,4.0,0.93,62.09,67,Google Ads,0,Cluster 0
146773,28,Male,UK,iOS,1.2,7,31.34,47.48,11,4,4,22,1,0,35,Free,5,3,4,5.0,0.73,62.88,632,Organic,0,Cluster 0
146774,22,Female,India,Android,1.1,6,7.51,66.25,12,3,1,23,0,0,28,Free,6,1,0,4.0,0.26,46.56,845,Organic,1,Cluster 1
146775,24,Male,Singapore,iOS,1.1,7,17.43,33.19,12,6,7,14,1,0,38,Free,9,1,1,4.0,0.39,57.72,802,Google Ads,0,Cluster 0
146776,48,Female,USA,Android,2.0,7,4.92,32.01,12,5,3,23,0,0,34,Basic,5,2,1,3.0,0.02,87.2,1158,Organic,3,Cluster 3
146777,56,Female,USA,Android,2.1,9,16.13,56.65,13,6,5,15,0,0,16,Basic,3,1,2,4.0,0.73,90.34,570,Google Ads,1,Cluster 1
146778,59,Male,Singapore,Android,2.1,10,11.45,33.09,9,4,3,20,1,0,6,Premium,5,0,3,5.0,0.37,57.96,901,Email Campaign,0,Cluster 0
146779,25,Female,UK,Android,2.1,8,7.9,15.7,12,8,2,24,0,0,10,Basic,6,5,5,5.0,0.02,77.11,1022,Organic,1,Cluster 1
146780,44,Female,USA,Android,1.1,8,30.88,51.42,14,8,6,7,0,0,15,Free,1,4,2,2.0,0.5,84.59,1174,Organic,3,Cluster 3
146781,38,Male,Australia,iOS,1.2,12,7.39,13.95,13,3,2,4,0,0,8,Free,3,4,4,1.0,0.47,63.58,1126,Facebook Ads,3,Cluster 3
146782,47,Male,Germany,Android,1.0,9,5.2,27.92,18,7,3,23,0,1,15,Free,8,0,2,5.0,0.95,64.19,208,Referral,2,Cluster 2
146783,31,Male,Singapore,Android,2.0,7,0.66,84.79,11,5,3,23,0,0,2,Free,8,2,2,3.0,0.65,47.72,950,Facebook Ads,3,Cluster 3
146784,18,Male,Singapore,iOS,1.0,6,17.11,61.36,19,11,6,6,0,0,43,Basic,4,0,4,2.0,0.73,54.82,16,Organic,3,Cluster 3
146785,41,Female,India,iOS,2.1,8,14.07,34.22,14,6,1,24,0,0,24,Free,8,3,2,3.0,0.33,48.12,95,Facebook Ads,3,Cluster 3
146786,23,Male,Canada,iOS,2.0,5,7.85,53.21,7,2,3,19,1,0,24,Free,8,4,4,5.0,0.59,67.38,720,Email Campaign,0,Cluster 0
146787,23,Male,UK,iOS,1.0,10,15.85,36.85,15,8,5,7,2,0,0,Free,6,5,2,4.0,0.04,81.9,719,Organic,0,Cluster 0
146788,22,Male,India,Android,1.1,6,15.48,63.77,18,3,2,9,0,0,43,Free,7,2,3,4.0,0.37,73.21,80,Facebook Ads,1,Cluster 1
146789,52,Female,USA,iOS,2.0,8,7.17,57.47,11,6,3,9,0,0,34,Basic,5,3,1,4.0,0.18,50.59,996,Referral,1,Cluster 1
146790,32,Female,USA,Android,1.0,5,3.53,53.38,10,5,6,23,1,0,27,Free,6,2,0,3.0,0.27,57.32,473,Google Ads,0,Cluster 0
146791,52,Female,India,Android,1.2,7,9.84,31.68,13,1,3,17,0,0,43,Free,8,1,2,3.0,0.07,72.03,480,Email Campaign,3,Cluster 3
146792,58,Male,Germany,iOS,2.1,5,21.28,55.58,10,5,6,21,1,0,0,Free,3,5,1,4.0,0.98,81.08,874,Google Ads,0,Cluster 0
146793,25,Female,India,iOS,1.1,9,44.11,10.71,11,2,5,15,1,0,17,Free,7,2,1,4.0,0.05,63.02,742,Referral,0,Cluster 0
146794,52,Female,India,Android,2.0,13,1.21,58.22,19,6,3,13,1,0,39,Free,3,2,5,5.0,0.05,56.06,917,Organic,0,Cluster 0
146795,22,Female,India,iOS,1.1,13,17.79,49.99,11,6,3,24,0,1,26,Basic,5,4,3,3.0,0.16,59.44,967,Google Ads,2,Cluster 2
146796,48,Female,Singapore,Android,2.0,8,20.48,19.34,16,5,5,14,1,0,3,Free,11,6,4,2.0,0.85,71.03,393,Google Ads,3,Cluster 3
146797,59,Male,India,iOS,2.0,9,7.38,33.25,9,3,7,20,0,1,10,Free,7,1,1,5.0,0.59,27.52,268,Email Campaign,2,Cluster 2
